"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","M3","TOT","IDX2015","M","1970-01",1.976457,
"CAN","M3","TOT","IDX2015","M","1970-02",1.994757,
"CAN","M3","TOT","IDX2015","M","1970-03",2.002563,
"CAN","M3","TOT","IDX2015","M","1970-04",1.994447,
"CAN","M3","TOT","IDX2015","M","1970-05",2.020552,
"CAN","M3","TOT","IDX2015","M","1970-06",2.034614,
"CAN","M3","TOT","IDX2015","M","1970-07",2.038025,
"CAN","M3","TOT","IDX2015","M","1970-08",2.067233,
"CAN","M3","TOT","IDX2015","M","1970-09",2.0952,
"CAN","M3","TOT","IDX2015","M","1970-10",2.100628,
"CAN","M3","TOT","IDX2015","M","1970-11",2.14674,
"CAN","M3","TOT","IDX2015","M","1970-12",2.162662,
"CAN","M3","TOT","IDX2015","M","1971-01",2.193886,
"CAN","M3","TOT","IDX2015","M","1971-02",2.193783,
"CAN","M3","TOT","IDX2015","M","1971-03",2.214719,
"CAN","M3","TOT","IDX2015","M","1971-04",2.217924,
"CAN","M3","TOT","IDX2015","M","1971-05",2.233639,
"CAN","M3","TOT","IDX2015","M","1971-06",2.239843,
"CAN","M3","TOT","IDX2015","M","1971-07",2.263881,
"CAN","M3","TOT","IDX2015","M","1971-08",2.309166,
"CAN","M3","TOT","IDX2015","M","1971-09",2.310562,
"CAN","M3","TOT","IDX2015","M","1971-10",2.353469,
"CAN","M3","TOT","IDX2015","M","1971-11",2.364325,
"CAN","M3","TOT","IDX2015","M","1971-12",2.373061,
"CAN","M3","TOT","IDX2015","M","1972-01",2.45598,
"CAN","M3","TOT","IDX2015","M","1972-02",2.454739,
"CAN","M3","TOT","IDX2015","M","1972-03",2.484671,
"CAN","M3","TOT","IDX2015","M","1972-04",2.534867,
"CAN","M3","TOT","IDX2015","M","1972-05",2.565935,
"CAN","M3","TOT","IDX2015","M","1972-06",2.609514,
"CAN","M3","TOT","IDX2015","M","1972-07",2.61975,
"CAN","M3","TOT","IDX2015","M","1972-08",2.600364,
"CAN","M3","TOT","IDX2015","M","1972-09",2.649319,
"CAN","M3","TOT","IDX2015","M","1972-10",2.708975,
"CAN","M3","TOT","IDX2015","M","1972-11",2.684007,
"CAN","M3","TOT","IDX2015","M","1972-12",2.746764,
"CAN","M3","TOT","IDX2015","M","1973-01",2.783054,
"CAN","M3","TOT","IDX2015","M","1973-02",2.828132,
"CAN","M3","TOT","IDX2015","M","1973-03",2.846898,
"CAN","M3","TOT","IDX2015","M","1973-04",2.888047,
"CAN","M3","TOT","IDX2015","M","1973-05",2.897611,
"CAN","M3","TOT","IDX2015","M","1973-06",2.952821,
"CAN","M3","TOT","IDX2015","M","1973-07",3.023746,
"CAN","M3","TOT","IDX2015","M","1973-08",3.029536,
"CAN","M3","TOT","IDX2015","M","1973-09",3.086918,
"CAN","M3","TOT","IDX2015","M","1973-10",3.153553,
"CAN","M3","TOT","IDX2015","M","1973-11",3.245053,
"CAN","M3","TOT","IDX2015","M","1973-12",3.334641,
"CAN","M3","TOT","IDX2015","M","1974-01",3.388196,
"CAN","M3","TOT","IDX2015","M","1974-02",3.467238,
"CAN","M3","TOT","IDX2015","M","1974-03",3.545194,
"CAN","M3","TOT","IDX2015","M","1974-04",3.598233,
"CAN","M3","TOT","IDX2015","M","1974-05",3.702296,
"CAN","M3","TOT","IDX2015","M","1974-06",3.730108,
"CAN","M3","TOT","IDX2015","M","1974-07",3.826364,
"CAN","M3","TOT","IDX2015","M","1974-08",3.888346,
"CAN","M3","TOT","IDX2015","M","1974-09",3.95343,
"CAN","M3","TOT","IDX2015","M","1974-10",3.965113,
"CAN","M3","TOT","IDX2015","M","1974-11",4.00161,
"CAN","M3","TOT","IDX2015","M","1974-12",4.039503,
"CAN","M3","TOT","IDX2015","M","1975-01",4.093317,
"CAN","M3","TOT","IDX2015","M","1975-02",4.138654,
"CAN","M3","TOT","IDX2015","M","1975-03",4.173599,
"CAN","M3","TOT","IDX2015","M","1975-04",4.186006,
"CAN","M3","TOT","IDX2015","M","1975-05",4.200481,
"CAN","M3","TOT","IDX2015","M","1975-06",4.283865,
"CAN","M3","TOT","IDX2015","M","1975-07",4.3124,
"CAN","M3","TOT","IDX2015","M","1975-08",4.37247,
"CAN","M3","TOT","IDX2015","M","1975-09",4.446911,
"CAN","M3","TOT","IDX2015","M","1975-10",4.498554,
"CAN","M3","TOT","IDX2015","M","1975-11",4.505895,
"CAN","M3","TOT","IDX2015","M","1975-12",4.615644,
"CAN","M3","TOT","IDX2015","M","1976-01",4.663979,
"CAN","M3","TOT","IDX2015","M","1976-02",4.747931,
"CAN","M3","TOT","IDX2015","M","1976-03",4.860523,
"CAN","M3","TOT","IDX2015","M","1976-04",4.971461,
"CAN","M3","TOT","IDX2015","M","1976-05",5.061306,
"CAN","M3","TOT","IDX2015","M","1976-06",5.120446,
"CAN","M3","TOT","IDX2015","M","1976-07",5.185944,
"CAN","M3","TOT","IDX2015","M","1976-08",5.287007,
"CAN","M3","TOT","IDX2015","M","1976-09",5.288041,
"CAN","M3","TOT","IDX2015","M","1976-10",5.396084,
"CAN","M3","TOT","IDX2015","M","1976-11",5.463029,
"CAN","M3","TOT","IDX2015","M","1976-12",5.540468,
"CAN","M3","TOT","IDX2015","M","1977-01",5.612583,
"CAN","M3","TOT","IDX2015","M","1977-02",5.676633,
"CAN","M3","TOT","IDX2015","M","1977-03",5.755933,
"CAN","M3","TOT","IDX2015","M","1977-04",5.828823,
"CAN","M3","TOT","IDX2015","M","1977-05",5.965763,
"CAN","M3","TOT","IDX2015","M","1977-06",5.961576,
"CAN","M3","TOT","IDX2015","M","1977-07",6.02971,
"CAN","M3","TOT","IDX2015","M","1977-08",6.113301,
"CAN","M3","TOT","IDX2015","M","1977-09",6.209247,
"CAN","M3","TOT","IDX2015","M","1977-10",6.279346,
"CAN","M3","TOT","IDX2015","M","1977-11",6.298679,
"CAN","M3","TOT","IDX2015","M","1977-12",6.37281,
"CAN","M3","TOT","IDX2015","M","1978-01",6.434586,
"CAN","M3","TOT","IDX2015","M","1978-02",6.485092,
"CAN","M3","TOT","IDX2015","M","1978-03",6.576695,
"CAN","M3","TOT","IDX2015","M","1978-04",6.706708,
"CAN","M3","TOT","IDX2015","M","1978-05",6.759799,
"CAN","M3","TOT","IDX2015","M","1978-06",6.840133,
"CAN","M3","TOT","IDX2015","M","1978-07",6.907957,
"CAN","M3","TOT","IDX2015","M","1978-08",6.999302,
"CAN","M3","TOT","IDX2015","M","1978-09",7.138413,
"CAN","M3","TOT","IDX2015","M","1978-10",7.218799,
"CAN","M3","TOT","IDX2015","M","1978-11",7.419531,
"CAN","M3","TOT","IDX2015","M","1978-12",7.50457,
"CAN","M3","TOT","IDX2015","M","1979-01",7.633187,
"CAN","M3","TOT","IDX2015","M","1979-02",7.752551,
"CAN","M3","TOT","IDX2015","M","1979-03",7.813809,
"CAN","M3","TOT","IDX2015","M","1979-04",7.940462,
"CAN","M3","TOT","IDX2015","M","1979-05",8.075386,
"CAN","M3","TOT","IDX2015","M","1979-06",8.196095,
"CAN","M3","TOT","IDX2015","M","1979-07",8.354436,
"CAN","M3","TOT","IDX2015","M","1979-08",8.429135,
"CAN","M3","TOT","IDX2015","M","1979-09",8.514329,
"CAN","M3","TOT","IDX2015","M","1979-10",8.619942,
"CAN","M3","TOT","IDX2015","M","1979-11",8.818192,
"CAN","M3","TOT","IDX2015","M","1979-12",8.924064,
"CAN","M3","TOT","IDX2015","M","1980-01",9.002847,
"CAN","M3","TOT","IDX2015","M","1980-02",9.156329,
"CAN","M3","TOT","IDX2015","M","1980-03",9.290582,
"CAN","M3","TOT","IDX2015","M","1980-04",9.409429,
"CAN","M3","TOT","IDX2015","M","1980-05",9.543836,
"CAN","M3","TOT","IDX2015","M","1980-06",9.675554,
"CAN","M3","TOT","IDX2015","M","1980-07",9.791093,
"CAN","M3","TOT","IDX2015","M","1980-08",9.776464,
"CAN","M3","TOT","IDX2015","M","1980-09",9.846251,
"CAN","M3","TOT","IDX2015","M","1980-10",9.961687,
"CAN","M3","TOT","IDX2015","M","1980-11",10.07826,
"CAN","M3","TOT","IDX2015","M","1980-12",10.19607,
"CAN","M3","TOT","IDX2015","M","1981-01",10.41298,
"CAN","M3","TOT","IDX2015","M","1981-02",10.65802,
"CAN","M3","TOT","IDX2015","M","1981-03",10.62111,
"CAN","M3","TOT","IDX2015","M","1981-04",10.68418,
"CAN","M3","TOT","IDX2015","M","1981-05",10.69524,
"CAN","M3","TOT","IDX2015","M","1981-06",10.89261,
"CAN","M3","TOT","IDX2015","M","1981-07",11.03715,
"CAN","M3","TOT","IDX2015","M","1981-08",11.272,
"CAN","M3","TOT","IDX2015","M","1981-09",11.33476,
"CAN","M3","TOT","IDX2015","M","1981-10",11.32246,
"CAN","M3","TOT","IDX2015","M","1981-11",11.16339,
"CAN","M3","TOT","IDX2015","M","1981-12",11.31062,
"CAN","M3","TOT","IDX2015","M","1982-01",11.24098,
"CAN","M3","TOT","IDX2015","M","1982-02",11.19616,
"CAN","M3","TOT","IDX2015","M","1982-03",11.28642,
"CAN","M3","TOT","IDX2015","M","1982-04",11.33708,
"CAN","M3","TOT","IDX2015","M","1982-05",11.36009,
"CAN","M3","TOT","IDX2015","M","1982-06",11.40667,
"CAN","M3","TOT","IDX2015","M","1982-07",11.42765,
"CAN","M3","TOT","IDX2015","M","1982-08",11.52427,
"CAN","M3","TOT","IDX2015","M","1982-09",11.54795,
"CAN","M3","TOT","IDX2015","M","1982-10",11.58202,
"CAN","M3","TOT","IDX2015","M","1982-11",11.61293,
"CAN","M3","TOT","IDX2015","M","1982-12",11.59416,
"CAN","M3","TOT","IDX2015","M","1983-01",11.6701,
"CAN","M3","TOT","IDX2015","M","1983-02",11.70009,
"CAN","M3","TOT","IDX2015","M","1983-03",11.6761,
"CAN","M3","TOT","IDX2015","M","1983-04",11.63878,
"CAN","M3","TOT","IDX2015","M","1983-05",11.6043,
"CAN","M3","TOT","IDX2015","M","1983-06",11.57338,
"CAN","M3","TOT","IDX2015","M","1983-07",11.59494,
"CAN","M3","TOT","IDX2015","M","1983-08",11.6548,
"CAN","M3","TOT","IDX2015","M","1983-09",11.70934,
"CAN","M3","TOT","IDX2015","M","1983-10",11.72867,
"CAN","M3","TOT","IDX2015","M","1983-11",11.72687,
"CAN","M3","TOT","IDX2015","M","1983-12",11.76745,
"CAN","M3","TOT","IDX2015","M","1984-01",11.77427,
"CAN","M3","TOT","IDX2015","M","1984-02",11.77618,
"CAN","M3","TOT","IDX2015","M","1984-03",11.84494,
"CAN","M3","TOT","IDX2015","M","1984-04",11.91581,
"CAN","M3","TOT","IDX2015","M","1984-05",12.0115,
"CAN","M3","TOT","IDX2015","M","1984-06",12.13097,
"CAN","M3","TOT","IDX2015","M","1984-07",12.23715,
"CAN","M3","TOT","IDX2015","M","1984-08",12.24976,
"CAN","M3","TOT","IDX2015","M","1984-09",12.2998,
"CAN","M3","TOT","IDX2015","M","1984-10",12.42925,
"CAN","M3","TOT","IDX2015","M","1984-11",12.38179,
"CAN","M3","TOT","IDX2015","M","1984-12",12.5423,
"CAN","M3","TOT","IDX2015","M","1985-01",12.59736,
"CAN","M3","TOT","IDX2015","M","1985-02",12.68333,
"CAN","M3","TOT","IDX2015","M","1985-03",12.70561,
"CAN","M3","TOT","IDX2015","M","1985-04",12.78915,
"CAN","M3","TOT","IDX2015","M","1985-05",12.87574,
"CAN","M3","TOT","IDX2015","M","1985-06",12.91471,
"CAN","M3","TOT","IDX2015","M","1985-07",12.98011,
"CAN","M3","TOT","IDX2015","M","1985-08",13.04788,
"CAN","M3","TOT","IDX2015","M","1985-09",13.13421,
"CAN","M3","TOT","IDX2015","M","1985-10",13.21072,
"CAN","M3","TOT","IDX2015","M","1985-11",13.30217,
"CAN","M3","TOT","IDX2015","M","1985-12",13.37899,
"CAN","M3","TOT","IDX2015","M","1986-01",13.54829,
"CAN","M3","TOT","IDX2015","M","1986-02",13.62376,
"CAN","M3","TOT","IDX2015","M","1986-03",13.78438,
"CAN","M3","TOT","IDX2015","M","1986-04",13.94215,
"CAN","M3","TOT","IDX2015","M","1986-05",13.8231,
"CAN","M3","TOT","IDX2015","M","1986-06",13.85003,
"CAN","M3","TOT","IDX2015","M","1986-07",13.94996,
"CAN","M3","TOT","IDX2015","M","1986-08",14.06839,
"CAN","M3","TOT","IDX2015","M","1986-09",14.16599,
"CAN","M3","TOT","IDX2015","M","1986-10",14.35587,
"CAN","M3","TOT","IDX2015","M","1986-11",14.54585,
"CAN","M3","TOT","IDX2015","M","1986-12",14.76731,
"CAN","M3","TOT","IDX2015","M","1987-01",14.87117,
"CAN","M3","TOT","IDX2015","M","1987-02",15.09531,
"CAN","M3","TOT","IDX2015","M","1987-03",15.20393,
"CAN","M3","TOT","IDX2015","M","1987-04",15.35627,
"CAN","M3","TOT","IDX2015","M","1987-05",15.5004,
"CAN","M3","TOT","IDX2015","M","1987-06",15.63961,
"CAN","M3","TOT","IDX2015","M","1987-07",15.73628,
"CAN","M3","TOT","IDX2015","M","1987-08",15.7781,
"CAN","M3","TOT","IDX2015","M","1987-09",15.87105,
"CAN","M3","TOT","IDX2015","M","1987-10",15.99786,
"CAN","M3","TOT","IDX2015","M","1987-11",15.83517,
"CAN","M3","TOT","IDX2015","M","1987-12",15.96451,
"CAN","M3","TOT","IDX2015","M","1988-01",16.02024,
"CAN","M3","TOT","IDX2015","M","1988-02",16.10781,
"CAN","M3","TOT","IDX2015","M","1988-03",16.28347,
"CAN","M3","TOT","IDX2015","M","1988-04",16.47195,
"CAN","M3","TOT","IDX2015","M","1988-05",16.63433,
"CAN","M3","TOT","IDX2015","M","1988-06",16.90051,
"CAN","M3","TOT","IDX2015","M","1988-07",17.09669,
"CAN","M3","TOT","IDX2015","M","1988-08",17.37352,
"CAN","M3","TOT","IDX2015","M","1988-09",17.49154,
"CAN","M3","TOT","IDX2015","M","1988-10",17.59172,
"CAN","M3","TOT","IDX2015","M","1988-11",17.74691,
"CAN","M3","TOT","IDX2015","M","1988-12",17.85356,
"CAN","M3","TOT","IDX2015","M","1989-01",18.02043,
"CAN","M3","TOT","IDX2015","M","1989-02",18.11782,
"CAN","M3","TOT","IDX2015","M","1989-03",18.39496,
"CAN","M3","TOT","IDX2015","M","1989-04",18.52952,
"CAN","M3","TOT","IDX2015","M","1989-05",18.76137,
"CAN","M3","TOT","IDX2015","M","1989-06",18.96448,
"CAN","M3","TOT","IDX2015","M","1989-07",19.10344,
"CAN","M3","TOT","IDX2015","M","1989-08",19.32986,
"CAN","M3","TOT","IDX2015","M","1989-09",19.49901,
"CAN","M3","TOT","IDX2015","M","1989-10",19.6772,
"CAN","M3","TOT","IDX2015","M","1989-11",19.95155,
"CAN","M3","TOT","IDX2015","M","1989-12",20.16629,
"CAN","M3","TOT","IDX2015","M","1990-01",20.33032,
"CAN","M3","TOT","IDX2015","M","1990-02",20.44772,
"CAN","M3","TOT","IDX2015","M","1990-03",20.53741,
"CAN","M3","TOT","IDX2015","M","1990-04",20.73095,
"CAN","M3","TOT","IDX2015","M","1990-05",20.89757,
"CAN","M3","TOT","IDX2015","M","1990-06",20.97041,
"CAN","M3","TOT","IDX2015","M","1990-07",21.12011,
"CAN","M3","TOT","IDX2015","M","1990-08",21.25359,
"CAN","M3","TOT","IDX2015","M","1990-09",21.39513,
"CAN","M3","TOT","IDX2015","M","1990-10",21.51424,
"CAN","M3","TOT","IDX2015","M","1990-11",21.63417,
"CAN","M3","TOT","IDX2015","M","1990-12",21.79866,
"CAN","M3","TOT","IDX2015","M","1991-01",21.95178,
"CAN","M3","TOT","IDX2015","M","1991-02",22.08273,
"CAN","M3","TOT","IDX2015","M","1991-03",22.20633,
"CAN","M3","TOT","IDX2015","M","1991-04",22.28584,
"CAN","M3","TOT","IDX2015","M","1991-05",22.43544,
"CAN","M3","TOT","IDX2015","M","1991-06",22.41445,
"CAN","M3","TOT","IDX2015","M","1991-07",22.39233,
"CAN","M3","TOT","IDX2015","M","1991-08",22.34906,
"CAN","M3","TOT","IDX2015","M","1991-09",22.47344,
"CAN","M3","TOT","IDX2015","M","1991-10",22.6356,
"CAN","M3","TOT","IDX2015","M","1991-11",22.70545,
"CAN","M3","TOT","IDX2015","M","1991-12",22.81406,
"CAN","M3","TOT","IDX2015","M","1992-01",22.90912,
"CAN","M3","TOT","IDX2015","M","1992-02",23.01986,
"CAN","M3","TOT","IDX2015","M","1992-03",23.20239,
"CAN","M3","TOT","IDX2015","M","1992-04",23.21014,
"CAN","M3","TOT","IDX2015","M","1992-05",23.24876,
"CAN","M3","TOT","IDX2015","M","1992-06",23.3764,
"CAN","M3","TOT","IDX2015","M","1992-07",23.54596,
"CAN","M3","TOT","IDX2015","M","1992-08",23.6405,
"CAN","M3","TOT","IDX2015","M","1992-09",23.72203,
"CAN","M3","TOT","IDX2015","M","1992-10",23.86336,
"CAN","M3","TOT","IDX2015","M","1992-11",24.09832,
"CAN","M3","TOT","IDX2015","M","1992-12",24.10555,
"CAN","M3","TOT","IDX2015","M","1993-01",24.18113,
"CAN","M3","TOT","IDX2015","M","1993-02",24.3174,
"CAN","M3","TOT","IDX2015","M","1993-03",24.41769,
"CAN","M3","TOT","IDX2015","M","1993-04",24.41061,
"CAN","M3","TOT","IDX2015","M","1993-05",24.44012,
"CAN","M3","TOT","IDX2015","M","1993-06",24.4836,
"CAN","M3","TOT","IDX2015","M","1993-07",24.5522,
"CAN","M3","TOT","IDX2015","M","1993-08",24.55509,
"CAN","M3","TOT","IDX2015","M","1993-09",24.65911,
"CAN","M3","TOT","IDX2015","M","1993-10",24.76658,
"CAN","M3","TOT","IDX2015","M","1993-11",24.73675,
"CAN","M3","TOT","IDX2015","M","1993-12",24.79899,
"CAN","M3","TOT","IDX2015","M","1994-01",24.96447,
"CAN","M3","TOT","IDX2015","M","1994-02",24.93309,
"CAN","M3","TOT","IDX2015","M","1994-03",24.92435,
"CAN","M3","TOT","IDX2015","M","1994-04",25.14571,
"CAN","M3","TOT","IDX2015","M","1994-05",25.23597,
"CAN","M3","TOT","IDX2015","M","1994-06",25.43205,
"CAN","M3","TOT","IDX2015","M","1994-07",25.62828,
"CAN","M3","TOT","IDX2015","M","1994-08",25.81309,
"CAN","M3","TOT","IDX2015","M","1994-09",25.89425,
"CAN","M3","TOT","IDX2015","M","1994-10",25.91845,
"CAN","M3","TOT","IDX2015","M","1994-11",25.97733,
"CAN","M3","TOT","IDX2015","M","1994-12",26.0649,
"CAN","M3","TOT","IDX2015","M","1995-01",26.13629,
"CAN","M3","TOT","IDX2015","M","1995-02",26.13784,
"CAN","M3","TOT","IDX2015","M","1995-03",26.2922,
"CAN","M3","TOT","IDX2015","M","1995-04",26.43033,
"CAN","M3","TOT","IDX2015","M","1995-05",26.57368,
"CAN","M3","TOT","IDX2015","M","1995-06",26.72949,
"CAN","M3","TOT","IDX2015","M","1995-07",26.9051,
"CAN","M3","TOT","IDX2015","M","1995-08",27.04142,
"CAN","M3","TOT","IDX2015","M","1995-09",27.16973,
"CAN","M3","TOT","IDX2015","M","1995-10",27.15934,
"CAN","M3","TOT","IDX2015","M","1995-11",27.38886,
"CAN","M3","TOT","IDX2015","M","1995-12",27.45669,
"CAN","M3","TOT","IDX2015","M","1996-01",27.61694,
"CAN","M3","TOT","IDX2015","M","1996-02",27.86973,
"CAN","M3","TOT","IDX2015","M","1996-03",27.91548,
"CAN","M3","TOT","IDX2015","M","1996-04",27.99147,
"CAN","M3","TOT","IDX2015","M","1996-05",28.20182,
"CAN","M3","TOT","IDX2015","M","1996-06",28.2821,
"CAN","M3","TOT","IDX2015","M","1996-07",28.29709,
"CAN","M3","TOT","IDX2015","M","1996-08",28.3827,
"CAN","M3","TOT","IDX2015","M","1996-09",28.39598,
"CAN","M3","TOT","IDX2015","M","1996-10",28.63383,
"CAN","M3","TOT","IDX2015","M","1996-11",28.72161,
"CAN","M3","TOT","IDX2015","M","1996-12",28.8479,
"CAN","M3","TOT","IDX2015","M","1997-01",28.90378,
"CAN","M3","TOT","IDX2015","M","1997-02",29.15843,
"CAN","M3","TOT","IDX2015","M","1997-03",29.41634,
"CAN","M3","TOT","IDX2015","M","1997-04",29.38351,
"CAN","M3","TOT","IDX2015","M","1997-05",29.39566,
"CAN","M3","TOT","IDX2015","M","1997-06",29.45434,
"CAN","M3","TOT","IDX2015","M","1997-07",29.4226,
"CAN","M3","TOT","IDX2015","M","1997-08",29.65926,
"CAN","M3","TOT","IDX2015","M","1997-09",29.80214,
"CAN","M3","TOT","IDX2015","M","1997-10",30.00246,
"CAN","M3","TOT","IDX2015","M","1997-11",30.10957,
"CAN","M3","TOT","IDX2015","M","1997-12",30.46363,
"CAN","M3","TOT","IDX2015","M","1998-01",30.39307,
"CAN","M3","TOT","IDX2015","M","1998-02",30.32312,
"CAN","M3","TOT","IDX2015","M","1998-03",30.26952,
"CAN","M3","TOT","IDX2015","M","1998-04",30.24915,
"CAN","M3","TOT","IDX2015","M","1998-05",30.47009,
"CAN","M3","TOT","IDX2015","M","1998-06",30.71585,
"CAN","M3","TOT","IDX2015","M","1998-07",30.71518,
"CAN","M3","TOT","IDX2015","M","1998-08",30.74253,
"CAN","M3","TOT","IDX2015","M","1998-09",30.79283,
"CAN","M3","TOT","IDX2015","M","1998-10",31.04608,
"CAN","M3","TOT","IDX2015","M","1998-11",30.8896,
"CAN","M3","TOT","IDX2015","M","1998-12",31.40303,
"CAN","M3","TOT","IDX2015","M","1999-01",30.95815,
"CAN","M3","TOT","IDX2015","M","1999-02",30.97221,
"CAN","M3","TOT","IDX2015","M","1999-03",31.10155,
"CAN","M3","TOT","IDX2015","M","1999-04",31.35568,
"CAN","M3","TOT","IDX2015","M","1999-05",31.49474,
"CAN","M3","TOT","IDX2015","M","1999-06",31.70276,
"CAN","M3","TOT","IDX2015","M","1999-07",31.85014,
"CAN","M3","TOT","IDX2015","M","1999-08",32.02813,
"CAN","M3","TOT","IDX2015","M","1999-09",32.0059,
"CAN","M3","TOT","IDX2015","M","1999-10",32.4527,
"CAN","M3","TOT","IDX2015","M","1999-11",32.6783,
"CAN","M3","TOT","IDX2015","M","1999-12",32.89997,
"CAN","M3","TOT","IDX2015","M","2000-01",33.02388,
"CAN","M3","TOT","IDX2015","M","2000-02",33.32624,
"CAN","M3","TOT","IDX2015","M","2000-03",33.65058,
"CAN","M3","TOT","IDX2015","M","2000-04",33.81078,
"CAN","M3","TOT","IDX2015","M","2000-05",33.69101,
"CAN","M3","TOT","IDX2015","M","2000-06",33.74601,
"CAN","M3","TOT","IDX2015","M","2000-07",34.24042,
"CAN","M3","TOT","IDX2015","M","2000-08",34.71808,
"CAN","M3","TOT","IDX2015","M","2000-09",34.87865,
"CAN","M3","TOT","IDX2015","M","2000-10",34.91581,
"CAN","M3","TOT","IDX2015","M","2000-11",35.00835,
"CAN","M3","TOT","IDX2015","M","2000-12",35.53879,
"CAN","M3","TOT","IDX2015","M","2001-01",35.59762,
"CAN","M3","TOT","IDX2015","M","2001-02",35.56929,
"CAN","M3","TOT","IDX2015","M","2001-03",35.73911,
"CAN","M3","TOT","IDX2015","M","2001-04",35.60424,
"CAN","M3","TOT","IDX2015","M","2001-05",35.79391,
"CAN","M3","TOT","IDX2015","M","2001-06",35.77985,
"CAN","M3","TOT","IDX2015","M","2001-07",35.86008,
"CAN","M3","TOT","IDX2015","M","2001-08",36.05383,
"CAN","M3","TOT","IDX2015","M","2001-09",36.64093,
"CAN","M3","TOT","IDX2015","M","2001-10",36.66957,
"CAN","M3","TOT","IDX2015","M","2001-11",36.85267,
"CAN","M3","TOT","IDX2015","M","2001-12",37.06855,
"CAN","M3","TOT","IDX2015","M","2002-01",37.34414,
"CAN","M3","TOT","IDX2015","M","2002-02",37.54259,
"CAN","M3","TOT","IDX2015","M","2002-03",37.66599,
"CAN","M3","TOT","IDX2015","M","2002-04",37.77217,
"CAN","M3","TOT","IDX2015","M","2002-05",37.77383,
"CAN","M3","TOT","IDX2015","M","2002-06",37.8843,
"CAN","M3","TOT","IDX2015","M","2002-07",38.33947,
"CAN","M3","TOT","IDX2015","M","2002-08",38.61056,
"CAN","M3","TOT","IDX2015","M","2002-09",38.90093,
"CAN","M3","TOT","IDX2015","M","2002-10",38.91799,
"CAN","M3","TOT","IDX2015","M","2002-11",39.11195,
"CAN","M3","TOT","IDX2015","M","2002-12",39.11542,
"CAN","M3","TOT","IDX2015","M","2003-01",39.23514,
"CAN","M3","TOT","IDX2015","M","2003-02",38.96493,
"CAN","M3","TOT","IDX2015","M","2003-03",39.51295,
"CAN","M3","TOT","IDX2015","M","2003-04",39.85553,
"CAN","M3","TOT","IDX2015","M","2003-05",40.31242,
"CAN","M3","TOT","IDX2015","M","2003-06",40.68896,
"CAN","M3","TOT","IDX2015","M","2003-07",41.06479,
"CAN","M3","TOT","IDX2015","M","2003-08",40.89936,
"CAN","M3","TOT","IDX2015","M","2003-09",41.07316,
"CAN","M3","TOT","IDX2015","M","2003-10",41.27275,
"CAN","M3","TOT","IDX2015","M","2003-11",41.68337,
"CAN","M3","TOT","IDX2015","M","2003-12",41.79007,
"CAN","M3","TOT","IDX2015","M","2004-01",42.54859,
"CAN","M3","TOT","IDX2015","M","2004-02",42.75826,
"CAN","M3","TOT","IDX2015","M","2004-03",43.12152,
"CAN","M3","TOT","IDX2015","M","2004-04",43.49611,
"CAN","M3","TOT","IDX2015","M","2004-05",44.04671,
"CAN","M3","TOT","IDX2015","M","2004-06",43.92104,
"CAN","M3","TOT","IDX2015","M","2004-07",44.18815,
"CAN","M3","TOT","IDX2015","M","2004-08",44.56568,
"CAN","M3","TOT","IDX2015","M","2004-09",44.77949,
"CAN","M3","TOT","IDX2015","M","2004-10",45.22706,
"CAN","M3","TOT","IDX2015","M","2004-11",45.52979,
"CAN","M3","TOT","IDX2015","M","2004-12",46.14388,
"CAN","M3","TOT","IDX2015","M","2005-01",46.54591,
"CAN","M3","TOT","IDX2015","M","2005-02",47.2272,
"CAN","M3","TOT","IDX2015","M","2005-03",47.5886,
"CAN","M3","TOT","IDX2015","M","2005-04",48.04522,
"CAN","M3","TOT","IDX2015","M","2005-05",48.31843,
"CAN","M3","TOT","IDX2015","M","2005-06",48.67874,
"CAN","M3","TOT","IDX2015","M","2005-07",49.06056,
"CAN","M3","TOT","IDX2015","M","2005-08",49.10693,
"CAN","M3","TOT","IDX2015","M","2005-09",49.23317,
"CAN","M3","TOT","IDX2015","M","2005-10",49.46316,
"CAN","M3","TOT","IDX2015","M","2005-11",49.49852,
"CAN","M3","TOT","IDX2015","M","2005-12",49.65355,
"CAN","M3","TOT","IDX2015","M","2006-01",49.9126,
"CAN","M3","TOT","IDX2015","M","2006-02",50.54343,
"CAN","M3","TOT","IDX2015","M","2006-03",51.14703,
"CAN","M3","TOT","IDX2015","M","2006-04",51.09885,
"CAN","M3","TOT","IDX2015","M","2006-05",51.48289,
"CAN","M3","TOT","IDX2015","M","2006-06",51.82842,
"CAN","M3","TOT","IDX2015","M","2006-07",52.1741,
"CAN","M3","TOT","IDX2015","M","2006-08",52.56512,
"CAN","M3","TOT","IDX2015","M","2006-09",53.17843,
"CAN","M3","TOT","IDX2015","M","2006-10",53.51119,
"CAN","M3","TOT","IDX2015","M","2006-11",53.93261,
"CAN","M3","TOT","IDX2015","M","2006-12",54.53502,
"CAN","M3","TOT","IDX2015","M","2007-01",54.89435,
"CAN","M3","TOT","IDX2015","M","2007-02",55.23326,
"CAN","M3","TOT","IDX2015","M","2007-03",55.92814,
"CAN","M3","TOT","IDX2015","M","2007-04",56.26189,
"CAN","M3","TOT","IDX2015","M","2007-05",56.75015,
"CAN","M3","TOT","IDX2015","M","2007-06",57.09614,
